City,date,housing_price,roomtype
Los Angeles,2019-04,1307315.574468085,single_family_home
Los Angeles,2019-05,1310737.829787234,single_family_home
Los Angeles,2019-06,1316326.5319148935,single_family_home
Los Angeles,2019-07,1303451.3404255318,single_family_home
Los Angeles,2019-08,1296248.1276595744,single_family_home
Los Angeles,2019-09,1291712.0638297873,single_family_home
Los Angeles,2019-10,1305072.1276595744,single_family_home
Los Angeles,2019-11,1310440.1489361702,single_family_home
Los Angeles,2019-12,1316462.4893617022,single_family_home
Los Angeles,2020-01,1322477.8085106383,single_family_home
Los Angeles,2020-02,1337712.2127659575,single_family_home
Los Angeles,2020-03,1351700.2978723405,single_family_home
Los Angeles,2020-04,1315465.9782608696,single_family_home
Los Angeles,2020-05,1354738.9361702127,single_family_home
Los Angeles,2020-06,1347039.2765957448,single_family_home
Los Angeles,2020-07,1354585.7872340425,single_family_home
Los Angeles,2020-08,1377043.5106382978,single_family_home
Los Angeles,2020-09,1403743.9361702127,single_family_home
Los Angeles,2020-10,1419248.1276595744,single_family_home
Los Angeles,2020-11,1424463.8723404256,single_family_home
Los Angeles,2020-12,1413466.9791666667,single_family_home
Los Angeles,2021-01,1415964.9583333333,single_family_home
Los Angeles,2021-02,1426557.9375,single_family_home
Los Angeles,2021-03,1435382.3125,single_family_home
Los Angeles,2021-04,1447819.7708333333,single_family_home
Los Angeles,2021-05,1481145.7234042552,single_family_home
Los Angeles,2021-06,1459403.4782608696,single_family_home
Los Angeles,2021-07,1540342.1914893617,single_family_home
Los Angeles,2021-08,1549028.4166666667,single_family_home
Los Angeles,2021-09,1597236.847826087,single_family_home
Los Angeles,2021-10,1574688.4782608696,single_family_home
Los Angeles,2021-11,1534637.2391304348,single_family_home
Los Angeles,2021-12,1609682.043478261,single_family_home
Los Angeles,2022-01,1601183.7021276595,single_family_home
Los Angeles,2022-02,1598247.1458333333,single_family_home
Los Angeles,2022-03,1606406.448979592,single_family_home
New York,2018-01,2103249.6774193547,single_family_home
New York,2018-02,2099741.5322580645,single_family_home
New York,2018-03,2097690.919354839,single_family_home
New York,2018-04,2089495.822580645,single_family_home
New York,2018-05,2078040.6935483871,single_family_home
New York,2018-06,2068186.2580645161,single_family_home
New York,2018-07,2066074.4677419355,single_family_home
New York,2018-08,2086716.9344262294,single_family_home
New York,2018-09,2087432.4918032787,single_family_home
New York,2018-10,2065353.2258064516,single_family_home
New York,2018-11,2087014.6393442622,single_family_home
New York,2018-12,2068559.1290322582,single_family_home
New York,2019-01,2054096.5483870967,single_family_home
New York,2019-02,2039889.2258064516,single_family_home
New York,2019-03,2033938.5322580645,single_family_home
New York,2019-04,2017992.4761904762,single_family_home
New York,2019-05,2021999.380952381,single_family_home
New York,2019-06,2023225.1904761905,single_family_home
New York,2019-07,2030926.857142857,single_family_home
New York,2019-08,2021583.1746031747,single_family_home
New York,2019-09,2005937.7936507936,single_family_home
New York,2019-10,1982508.0634920634,single_family_home
New York,2019-11,1969740.0158730159,single_family_home
New York,2019-12,1977689.9032258065,single_family_home
New York,2020-01,1965601.7301587302,single_family_home
New York,2020-02,1965814.5396825396,single_family_home
New York,2020-03,1964089.253968254,single_family_home
New York,2020-04,1979253.435483871,single_family_home
New York,2020-05,1980881.935483871,single_family_home
New York,2020-06,1971703.8253968253,single_family_home
New York,2020-07,1991487.9677419355,single_family_home
New York,2020-08,1963116.5873015872,single_family_home
New York,2020-09,1973235.262295082,single_family_home
New York,2020-10,1951857.3015873015,single_family_home
New York,2020-11,1973506.0483870967,single_family_home
New York,2020-12,1960608.0,single_family_home
New York,2021-01,1959414.650793651,single_family_home
New York,2021-02,1975337.9206349207,single_family_home
New York,2021-03,1987682.0317460317,single_family_home
New York,2021-04,2003969.2857142857,single_family_home
New York,2021-05,2007494.9365079366,single_family_home
New York,2021-06,2012580.1904761905,single_family_home
New York,2021-07,2052017.4516129033,single_family_home
New York,2021-08,2073272.4193548388,single_family_home
New York,2021-09,2098339.8387096776,single_family_home
New York,2021-10,2063856.25,single_family_home
New York,2021-11,2058553.2615384615,single_family_home
New York,2021-12,2079966.8125,single_family_home
New York,2022-01,2064880.1846153846,single_family_home
New York,2022-02,2071995.7384615385,single_family_home
New York,2022-03,2108375.828125,single_family_home
Philadelphia,2018-01,313687.0588235294,single_family_home
Philadelphia,2018-02,317253.64705882355,single_family_home
Philadelphia,2018-03,321585.4117647059,single_family_home
Philadelphia,2018-04,324814.70588235295,single_family_home
Philadelphia,2018-05,326671.1176470588,single_family_home
Philadelphia,2018-06,326778.0588235294,single_family_home
Philadelphia,2018-07,328038.5882352941,single_family_home
Philadelphia,2018-08,329445.23529411765,single_family_home
Philadelphia,2018-09,331731.17647058825,single_family_home
Philadelphia,2018-10,333422.8823529412,single_family_home
Philadelphia,2018-11,335510.76470588235,single_family_home
Philadelphia,2018-12,338248.0,single_family_home
Philadelphia,2019-01,340077.4705882353,single_family_home
Philadelphia,2019-02,331311.55555555556,single_family_home
Philadelphia,2019-03,330879.8888888889,single_family_home
Philadelphia,2019-04,330653.6666666667,single_family_home
Philadelphia,2019-05,330721.05555555556,single_family_home
Philadelphia,2019-06,330343.72222222225,single_family_home
Philadelphia,2019-07,330227.8333333333,single_family_home
Philadelphia,2019-08,330001.6666666667,single_family_home
Philadelphia,2019-09,330471.05555555556,single_family_home
Philadelphia,2019-10,318481.7368421053,single_family_home
Philadelphia,2019-11,318837.0,single_family_home
Philadelphia,2019-12,319957.63157894736,single_family_home
Philadelphia,2020-01,321565.3157894737,single_family_home
Philadelphia,2020-02,323751.63157894736,single_family_home
Philadelphia,2020-03,325762.2631578947,single_family_home
Philadelphia,2020-04,317696.6,single_family_home
Philadelphia,2020-05,317836.05,single_family_home
Philadelphia,2020-06,318134.25,single_family_home
Philadelphia,2020-07,319523.05,single_family_home
Philadelphia,2020-08,323272.65,single_family_home
Philadelphia,2020-09,314105.6666666667,single_family_home
Philadelphia,2020-10,316855.7619047619,single_family_home
Philadelphia,2020-11,318656.5714285714,single_family_home
Philadelphia,2020-12,320560.09523809527,single_family_home
Philadelphia,2021-01,311095.36363636365,single_family_home
Philadelphia,2021-02,314016.1818181818,single_family_home
Philadelphia,2021-03,325051.90476190473,single_family_home
Philadelphia,2021-04,318830.63636363635,single_family_home
Philadelphia,2021-05,320673.1818181818,single_family_home
Philadelphia,2021-06,332694.86363636365,single_family_home
Philadelphia,2021-07,321733.0,single_family_home
Philadelphia,2021-08,321241.0,single_family_home
Philadelphia,2021-09,320246.26086956525,single_family_home
Philadelphia,2021-10,328001.2727272727,single_family_home
Philadelphia,2021-11,320660.17391304346,single_family_home
Philadelphia,2021-12,321008.73913043475,single_family_home
Philadelphia,2022-01,314538.125,single_family_home
Philadelphia,2022-02,314283.8333333333,single_family_home
Philadelphia,2022-03,314234.75,single_family_home
Pittsburgh,2018-01,156617.0,single_family_home
Pittsburgh,2018-02,157241.0,single_family_home
Pittsburgh,2018-03,158939.5,single_family_home
Pittsburgh,2018-04,160048.0,single_family_home
Pittsburgh,2018-05,161011.0,single_family_home
Pittsburgh,2018-06,160549.5,single_family_home
Pittsburgh,2018-07,160734.5,single_family_home
Pittsburgh,2018-08,160991.5,single_family_home
Pittsburgh,2018-09,161686.5,single_family_home
Pittsburgh,2018-10,162487.0,single_family_home
Pittsburgh,2018-11,163373.5,single_family_home
Pittsburgh,2018-12,164397.0,single_family_home
Pittsburgh,2019-01,165428.5,single_family_home
Pittsburgh,2019-02,166732.5,single_family_home
Pittsburgh,2019-03,166789.5,single_family_home
Pittsburgh,2019-04,165730.5,single_family_home
Pittsburgh,2019-05,164799.0,single_family_home
Pittsburgh,2019-06,164000.0,single_family_home
Pittsburgh,2019-07,163512.5,single_family_home
Pittsburgh,2019-08,163067.0,single_family_home
Pittsburgh,2019-09,163031.0,single_family_home
Pittsburgh,2019-10,163382.5,single_family_home
Pittsburgh,2019-11,164232.5,single_family_home
Pittsburgh,2019-12,165584.0,single_family_home
Pittsburgh,2020-01,166991.0,single_family_home
Pittsburgh,2020-02,167234.5,single_family_home
Pittsburgh,2020-03,167743.0,single_family_home
Pittsburgh,2020-04,167762.5,single_family_home
Pittsburgh,2020-05,167798.5,single_family_home
Pittsburgh,2020-06,167476.0,single_family_home
Pittsburgh,2020-07,168755.5,single_family_home
Pittsburgh,2020-08,171810.5,single_family_home
Pittsburgh,2020-09,175785.5,single_family_home
Pittsburgh,2020-10,179887.0,single_family_home
Pittsburgh,2020-11,183306.5,single_family_home
Pittsburgh,2020-12,186300.0,single_family_home
Pittsburgh,2021-01,254962.66666666666,single_family_home
Pittsburgh,2021-02,257206.66666666666,single_family_home
Pittsburgh,2021-03,259691.66666666666,single_family_home
Pittsburgh,2021-04,261690.0,single_family_home
Pittsburgh,2021-05,266472.3333333333,single_family_home
Pittsburgh,2021-06,271069.6666666667,single_family_home
Pittsburgh,2021-07,274337.0,single_family_home
Pittsburgh,2021-08,276184.0,single_family_home
Pittsburgh,2021-09,276921.6666666667,single_family_home
Pittsburgh,2021-10,277647.6666666667,single_family_home
Pittsburgh,2021-11,277989.3333333333,single_family_home
Pittsburgh,2021-12,278894.3333333333,single_family_home
Pittsburgh,2022-01,280922.6666666667,single_family_home
Pittsburgh,2022-02,285140.6666666667,single_family_home
Pittsburgh,2022-03,288663.0,single_family_home
San Francisco,2018-01,2202924.230769231,single_family_home
San Francisco,2018-02,2220520.0,single_family_home
San Francisco,2018-03,2249782.230769231,single_family_home
San Francisco,2018-04,2282325.6153846155,single_family_home
San Francisco,2018-05,2296354.923076923,single_family_home
San Francisco,2018-06,2324733.846153846,single_family_home
San Francisco,2018-07,2317210.769230769,single_family_home
San Francisco,2018-08,2328403.230769231,single_family_home
San Francisco,2018-09,2320554.846153846,single_family_home
San Francisco,2018-10,2347037.769230769,single_family_home
San Francisco,2018-11,2353707.4615384615,single_family_home
San Francisco,2018-12,2352725.5384615385,single_family_home
San Francisco,2019-01,2353824.4615384615,single_family_home
San Francisco,2019-02,2351872.923076923,single_family_home
San Francisco,2019-03,2343527.0,single_family_home
San Francisco,2019-04,2333832.5384615385,single_family_home
San Francisco,2019-05,2337382.769230769,single_family_home
San Francisco,2019-06,2344741.0,single_family_home
San Francisco,2019-07,2327221.230769231,single_family_home
San Francisco,2019-08,2315278.769230769,single_family_home
San Francisco,2019-09,2303225.846153846,single_family_home
San Francisco,2019-10,2324314.846153846,single_family_home
San Francisco,2019-11,2330227.923076923,single_family_home
San Francisco,2019-12,2349773.769230769,single_family_home
San Francisco,2020-01,2354109.3846153845,single_family_home
San Francisco,2020-02,2368106.5384615385,single_family_home
San Francisco,2020-03,2367238.3076923075,single_family_home
San Francisco,2020-04,2378654.4615384615,single_family_home
San Francisco,2020-05,2356803.6153846155,single_family_home
San Francisco,2020-06,2335171.6153846155,single_family_home
San Francisco,2020-07,2305819.5384615385,single_family_home
San Francisco,2020-08,2319607.4615384615,single_family_home
San Francisco,2020-09,2324363.3076923075,single_family_home
San Francisco,2020-10,2306980.769230769,single_family_home
San Francisco,2020-11,2270409.5384615385,single_family_home
San Francisco,2020-12,2245108.153846154,single_family_home
San Francisco,2021-01,2234883.6923076925,single_family_home
San Francisco,2021-02,2238640.076923077,single_family_home
San Francisco,2021-03,2251780.5384615385,single_family_home
San Francisco,2021-04,2262135.6923076925,single_family_home
San Francisco,2021-05,2283274.769230769,single_family_home
San Francisco,2021-06,2300824.5384615385,single_family_home
San Francisco,2021-07,2346895.230769231,single_family_home
San Francisco,2021-08,2379323.769230769,single_family_home
San Francisco,2021-09,2413677.4615384615,single_family_home
San Francisco,2021-10,2425552.3076923075,single_family_home
San Francisco,2021-11,2429986.153846154,single_family_home
San Francisco,2021-12,2432012.6923076925,single_family_home
San Francisco,2022-01,2439625.769230769,single_family_home
San Francisco,2022-02,2508864.5,single_family_home
San Francisco,2022-03,2446647.4285714286,single_family_home
Seattle,2018-01,879678.0,single_family_home
Seattle,2018-02,898888.375,single_family_home
Seattle,2018-03,916162.1875,single_family_home
Seattle,2018-04,924992.875,single_family_home
Seattle,2018-05,927100.5,single_family_home
Seattle,2018-06,924597.875,single_family_home
Seattle,2018-07,919608.0,single_family_home
Seattle,2018-08,916247.3125,single_family_home
Seattle,2018-09,916513.625,single_family_home
Seattle,2018-10,938343.8,single_family_home
Seattle,2018-11,915196.4375,single_family_home
Seattle,2018-12,911076.4375,single_family_home
Seattle,2019-01,908776.875,single_family_home
Seattle,2019-02,904568.4375,single_family_home
Seattle,2019-03,901026.5,single_family_home
Seattle,2019-04,893992.625,single_family_home
Seattle,2019-05,887949.5,single_family_home
Seattle,2019-06,880397.4375,single_family_home
Seattle,2019-07,877664.0,single_family_home
Seattle,2019-08,877236.5625,single_family_home
Seattle,2019-09,877147.0,single_family_home
Seattle,2019-10,876021.1875,single_family_home
Seattle,2019-11,880287.0625,single_family_home
Seattle,2019-12,890064.5625,single_family_home
Seattle,2020-01,901704.5625,single_family_home
Seattle,2020-02,910536.9375,single_family_home
Seattle,2020-03,917691.9375,single_family_home
Seattle,2020-04,921572.1875,single_family_home
Seattle,2020-05,917811.8125,single_family_home
Seattle,2020-06,915429.625,single_family_home
Seattle,2020-07,919222.375,single_family_home
Seattle,2020-08,933632.5625,single_family_home
Seattle,2020-09,948683.0,single_family_home
Seattle,2020-10,963406.8125,single_family_home
Seattle,2020-11,973846.6875,single_family_home
Seattle,2020-12,976957.5625,single_family_home
Seattle,2021-01,980296.9375,single_family_home
Seattle,2021-02,984214.1875,single_family_home
Seattle,2021-03,1011113.4666666667,single_family_home
Seattle,2021-04,1000759.6875,single_family_home
Seattle,2021-05,1011749.6875,single_family_home
Seattle,2021-06,1033699.625,single_family_home
Seattle,2021-07,1047269.375,single_family_home
Seattle,2021-08,1058134.9375,single_family_home
Seattle,2021-09,1063266.875,single_family_home
Seattle,2021-10,1067173.125,single_family_home
Seattle,2021-11,1080918.125,single_family_home
Seattle,2021-12,1093784.4375,single_family_home
Seattle,2022-01,1111255.875,single_family_home
Seattle,2022-02,1102135.0588235294,single_family_home
Seattle,2022-03,1127109.294117647,single_family_home
Washington,2018-01,808189.8,single_family_home
Washington,2018-02,812954.3333333334,single_family_home
Washington,2018-03,808405.6,single_family_home
Washington,2018-04,805831.0666666667,single_family_home
Washington,2018-05,802530.2,single_family_home
Washington,2018-06,808837.3333333334,single_family_home
Washington,2018-07,814258.6,single_family_home
Washington,2018-08,818296.5333333333,single_family_home
Washington,2018-09,822588.7333333333,single_family_home
Washington,2018-10,827670.8666666667,single_family_home
Washington,2018-11,833120.6666666666,single_family_home
Washington,2018-12,836221.2666666667,single_family_home
Washington,2019-01,841131.8666666667,single_family_home
Washington,2019-02,843497.6,single_family_home
Washington,2019-03,850687.4666666667,single_family_home
Washington,2019-04,855946.3333333334,single_family_home
Washington,2019-05,860296.6666666666,single_family_home
Washington,2019-06,860531.6666666666,single_family_home
Washington,2019-07,857023.6,single_family_home
Washington,2019-08,857818.8,single_family_home
Washington,2019-09,859350.2,single_family_home
Washington,2019-10,861580.3333333334,single_family_home
Washington,2019-11,861757.4,single_family_home
Washington,2019-12,862275.4,single_family_home
Washington,2020-01,868671.5333333333,single_family_home
Washington,2020-02,873736.6,single_family_home
Washington,2020-03,877098.7333333333,single_family_home
Washington,2020-04,880356.6,single_family_home
Washington,2020-05,871885.4666666667,single_family_home
Washington,2020-06,866785.9333333333,single_family_home
Washington,2020-07,859324.9333333333,single_family_home
Washington,2020-08,864982.5333333333,single_family_home
Washington,2020-09,872081.4666666667,single_family_home
Washington,2020-10,877981.6666666666,single_family_home
Washington,2020-11,886499.5333333333,single_family_home
Washington,2020-12,889447.7333333333,single_family_home
Washington,2021-01,894691.4666666667,single_family_home
Washington,2021-02,897299.0,single_family_home
Washington,2021-03,906732.6666666666,single_family_home
Washington,2021-04,913700.0,single_family_home
Washington,2021-05,925020.4666666667,single_family_home
Washington,2021-06,931453.5333333333,single_family_home
Washington,2021-07,937009.8,single_family_home
Washington,2021-08,937924.8666666667,single_family_home
Washington,2021-09,975592.4285714285,single_family_home
Washington,2021-10,943504.8666666667,single_family_home
Washington,2021-11,944862.8,single_family_home
Washington,2021-12,946774.8666666667,single_family_home
Washington,2022-01,951137.4,single_family_home
Washington,2022-02,961319.4666666667,single_family_home
Washington,2022-03,970782.0666666667,single_family_home
